시군명,상호명,업종코드,업태명,업종명(종목명),소재지도로명주소,소재지지번주소,전화번호,사용가능한지역화폐명,지류형지역화폐사용가능여부,카드형지역화폐사용가능여부,모바일형지역화폐사용가능여부,우편번호,위도,경도,데이터기준일자
안양시,단풍미인한우평촌점,,,★음식점,경기도 안양시 동안구 동편로 16,경기도 안양시 동안구 관양동 1725번지,031-424-6789,안양사랑상품권,Y,N,,13929,37.4060319,126.9715056,2018-12-21
안양시,장어가,,,★음식점,경기도 안양시 동안구 귀인로190번길 80,경기도 안양시 동안구 평촌동 924-5번지,031-387-8592,안양사랑상품권,Y,N,,14103,37.3824276,126.9622848,2018-12-21
안양시,가진숯불구이,,,★음식점,경기도 안양시 동안구 관양로 285,경기도 안양시 동안구 관양동 1498-12번지,031-422-8292,안양사랑상품권,Y,N,,13951,37.3978477,126.976066,2018-12-21
안양시,오징어촌,,,★음식점,경기도 안양시 동안구 평촌대로223번길 25,경기도 안양시 동안구 호계동 1047-3번지,031-381-1588,안양사랑상품권,Y,N,,14072,37.3907917,126.9543323,2018-12-21
안양시,태능갈비촌,,,★음식점,경기도 안양시 만안구 안양로329번길 14-13,경기도 안양시 만안구 안양동 695-149번지,031-469-0777,안양사랑상품권,Y,N,,14006,37.4013416,126.918187,2018-12-21
안양시,친정집,,,★음식점,경기도 안양시 만안구 삼막로56번길 19,경기도 안양시 만안구 석수동 153번지,031-472-6541,안양사랑상품권,Y,N,,13910,37.4242002,126.9143434,2018-12-21
안양시,미성화로구이,,,★음식점,경기도 안양시 동안구 평촌대로374번길 25,경기도 안양시 동안구 비산동 1038-15번지,031-386-0745,안양사랑상품권,Y,N,,13935,37.4040983,126.9512552,2018-12-21
안양시,신성아구찜,,,★음식점,경기도 안양시 만안구 석천로181번길 27,경기도 안양시 만안구 석수동 286-5번지,031-472-3535,안양사랑상품권,Y,N,,13968,37.4137726,126.9080703,2018-12-21
안양시,선달님홍탁,,,★음식점,경기도 안양시 동안구 귀인로 98,경기도 안양시 동안구 호계동 928번지,031-455-5611,안양사랑상품권,Y,N,,14081,37.3819159,126.9505599,2018-12-21
안양시,불티나,,,★음식점,경기도 안양시 만안구 삼봉로 1-1,경기도 안양시 만안구 박달동 139-18번지,031-443-9904,안양사랑상품권,Y,N,,14017,37.4021627,126.9062105,2018-12-21
안양시,와우닭발,,,★음식점,경기도 안양시 만안구 박달우회로 180,경기도 안양시 만안구 안양동 857-22번지,031-474-9222,안양사랑상품권,Y,N,,13989,37.408725,126.9146051,2018-12-21
안양시,황제백숙,,,★음식점,경기도 안양시 만안구 예술공원로 251,경기도 안양시 만안구 석수동 843-1번지,031-471-2344,안양사랑상품권,Y,N,,13911,37.4186445,126.9328907,2018-12-21
안양시,돈통마늘보쌈,,,★음식점,경기도 안양시 만안구 예술공원로 204-1,경기도 안양시 만안구 안양동 1361-5번지,031-474-5382,안양사랑상품권,Y,N,,13911,37.4198033,126.9285057,2018-12-21
안양시,아구가좋아,,,★음식점,경기도 안양시 만안구 장내로 111,경기도 안양시 만안구 안양동 676-255번지,031-444-9935,안양사랑상품권,Y,N,,14001,37.3959832,126.9198836,2018-12-21
안양시,원조콩나물비빔밥,,,★음식점,경기도 안양시 만안구 장내로 119,경기도 안양시 만안구 안양동 676-242번지,031-449-7100,안양사랑상품권,Y,N,,14001,37.397084,126.9208615,2018-12-21
안양시,약선오리,,,★음식점,경기도 안양시 만안구 안양로 343,경기도 안양시 만안구 안양동 695-150번지,031-454-5252,안양사랑상품권,Y,N,,14006,37.4019856,126.9182724,2018-12-21
안양시,옥류관,,,★음식점,경기도 안양시 동안구 시민대로 266,경기도 안양시 동안구 관양동 1598번지,031-386-0606,안양사랑상품권,Y,N,,14066,37.3938319,126.9603009,2018-12-21
안양시,대박돌곱창,,,★음식점,경기도 안양시 동안구 관악대로434번길 19,경기도 안양시 동안구 관양동 1475-35번지,031-422-6075,안양사랑상품권,Y,N,,13949,37.4039109,126.9712444,2018-12-21
안양시,숙이네복전문점,,,★음식점,경기도 안양시 만안구 양화로42번길 69,경기도 안양시 만안구 안양동 1195-125번지,031-466-6560,안양사랑상품권,Y,N,,14007,37.3978518,126.9159057,2018-12-21
안양시,맨날푸드㈜,,,★음식점,경기도 안양시 동안구 흥안대로 493,경기도 안양시 동안구 관양동 1498-8번지,031-425-4521,안양사랑상품권,Y,N,,13951,37.397972,126.9764754,2018-12-21
안양시,금자네밥상,,,★음식점,경기도 안양시 만안구 병목안로 376,경기도 안양시 만안구 안양동 1132-2번지,031-443-8083,안양사랑상품권,Y,N,,14026,37.3731625,126.904702,2018-12-21
안양시,곤지암할매소머리국밥,,,★음식점,경기도 안양시 만안구 장내로120번길 78,경기도 안양시 만안구 안양동 627-157번지,031-441-7789,안양사랑상품권,Y,N,,13999,37.3937463,126.9236388,2018-12-21
안양시,함평한우촌,,,★음식점,경기도 안양시 만안구 삼막로24번길 84,경기도 안양시 만안구 석수동 155번지,031-471-8548,안양사랑상품권,Y,N,,13910,37.4241889,126.913873,2018-12-21
안양시,형제녹두삼계탕,,,★음식점,경기도 안양시 만안구 석천로 173,경기도 안양시 만안구 석수동 289-14번지,031-474-2863,안양사랑상품권,Y,N,,13968,37.4123125,126.9080994,2018-12-21
안양시,고기창고별관,,,★음식점,경기도 안양시 만안구 전파로 24,경기도 안양시 만안구 안양동 194-5번지,031-388-6977,안양사랑상품권,Y,N,,14086,37.3906306,126.9346877,2018-12-21
안양시,남부식당,,,★음식점,경기도 안양시 만안구 안양로 424,경기도 안양시 만안구 안양동 857-49번지,031-443-6305,안양사랑상품권,Y,N,,13989,37.4083157,126.9138979,2018-12-21
안양시,보리네생고깃간(박달점),,,★음식점,경기도 안양시 만안구 양화로 145,경기도 안양시 만안구 박달동 15-1번지,031-441-6992,안양사랑상품권,Y,N,,13980,37.4054089,126.9084772,2018-12-21
안양시,풍년숯불갈비,,,★음식점,경기도 안양시 동안구 관평로305번길 22,경기도 안양시 동안구 관양동 1387-13번지,031-383-7767,안양사랑상품권,Y,N,,13936,37.4040025,126.9558426,2018-12-21
안양시,가장맛있는족발 안양덕천점,,,★음식점,경기도 안양시 만안구 태평로60번길 42,경기도 안양시 만안구 안양동 1390-1번지,031-466-5849,안양사랑상품권,Y,N,,14037,37.3962123,126.9305961,2018-12-21
안양시,진미옥,,,★음식점,경기도 안양시 동안구 흥안대로94번길 44,경기도 안양시 동안구 호계동 971-21번지,031-454-5858,안양사랑상품권,Y,N,,14120,37.367609,126.95615,2018-12-21
안양시,데니스숯불바베큐,,,★음식점,경기도 안양시 만안구 양화로127번길 5,경기도 안양시 만안구 박달동 17-1번지,031-469-3912,안양사랑상품권,Y,N,,13984,37.4037728,126.9093311,2018-12-21
안양시,마포추어탕,,,★음식점,경기도 안양시 동안구 평촌대로223번길 48,경기도 안양시 동안구 호계동 1045-7번지,031-381-0092,안양사랑상품권,Y,N,,14072,37.3907686,126.9529418,2018-12-21
안양시,소서방돼지각시,,,★음식점,경기도 안양시 동안구 관악대로388번길 9,경기도 안양시 동안구 관양동 1465-23번지,031-424-4014,안양사랑상품권,Y,N,,13947,37.4039499,126.9662754,2018-12-21
안양시,형구식당,,,★음식점,경기도 안양시 동안구 인덕원로 24,경기도 안양시 동안구 관양동 1490-44번지,031-423-1995,안양사랑상품권,Y,N,,13951,37.4017053,126.9742844,2018-12-21
안양시,성가네고기랑장어랑,,,★음식점,경기도 안양시 만안구 안양로147번길 10,경기도 안양시 만안구 안양동 491-14번지,031-444-6882,안양사랑상품권,Y,N,,14092,37.3874043,126.9301517,2018-12-21
안양시,남원추어탕,,,★음식점,경기도 안양시 동안구 동편로20번길 43,경기도 안양시 동안구 관양동 1722-1번지,031-424-0094,안양사랑상품권,Y,N,,13929,37.4061539,126.9731043,2018-12-21
안양시,아라닭갈비앤쭈꾸미,,,★음식점,경기도 안양시 동안구 부림로 178,경기도 안양시 동안구 관양동 1121-4번지,031-422-2472,안양사랑상품권,Y,N,,14055,37.3990327,126.9622563,2018-12-21
안양시,미소육화,,,★음식점,경기도 안양시 동안구 벌말로 123,경기도 안양시 동안구 관양동 792-2번지,031-8069-2222,안양사랑상품권,Y,N,,14056,37.3994826,126.9683083,2018-12-21
안양시,김경자양푼이찜갈비,,,★음식점,경기도 안양시 동안구 귀인로190번길 39-42,경기도 안양시 동안구 평촌동 919-4번지,031-427-3989,안양사랑상품권,Y,N,,14103,37.3831662,126.9624996,2018-12-21
안양시,유락복집,,,★음식점,경기도 안양시 동안구 부림로 171,경기도 안양시 동안구 관양동 1588-6번지,031-469-4004,안양사랑상품권,Y,N,,14051,37.398276,126.9613692,2018-12-21
안양시,아리랑,,,★음식점,경기도 안양시 동안구 경수대로665번길 51,경기도 안양시 동안구 호계동 932-3번지 안양호계동세창짜임아파트,031-427-3336,안양사랑상품권,Y,N,,14082,37.3802993,126.9525978,2018-12-21
안양시,음식가게,,,★음식점,경기도 안양시 만안구 안양로343번길 14,경기도 안양시 만안구 안양동 695-216번지,031-429-9393,안양사랑상품권,Y,N,,14006,37.4020186,126.9178294,2018-12-21
안양시,국사랑석수점,,,★음식점,경기도 안양시 만안구 경수대로 1203,경기도 안양시 만안구 석수동 177-34번지,031-474-9453,안양사랑상품권,Y,N,,13961,37.4163405,126.9141921,2018-12-21
안양시,귀인황태구이명태찜,,,★음식점,경기도 안양시 동안구 귀인로190번길 13-8,경기도 안양시 동안구 평촌동 903-1번지,031-387-5788,안양사랑상품권,Y,N,,14103,37.3845455,126.9607967,2018-12-21
안양시,신화,,,★음식점,경기도 안양시 동안구 전파로 88,경기도 안양시 동안구 호계동 898번지,031-478-8778,안양사랑상품권,Y,N,,14042,37.3893869,126.9425574,2018-12-21
안양시,코코,,,★음식점,"경기도 안양시 동안구 전파로 88(호계동, 신원비젼타워)",경기도 안양시 동안구 호계동 898번지 신원비젼타워,031-478-8819,안양사랑상품권,Y,N,,14042,37.3893869,126.9425574,2018-12-21
안양시,한패무한리필,,,★음식점,경기도 안양시 동안구 엘에스로 55,경기도 안양시 동안구 호계동 669-11번지,031-429-0999,안양사랑상품권,Y,N,,14121,37.3684218,126.9537499,2018-12-21
안양시,정화꿀꿀이갈비,,,★음식점,경기도 안양시 동안구 평촌대로 140,경기도 안양시 동안구 평촌동 900-2번지,031-381-1936,안양사랑상품권,Y,N,,14103,37.3847537,126.9600003,2018-12-21
안양시,청림,,,★음식점,경기도 안양시 동안구 관악대로 72,경기도 안양시 동안구 비산동 558-1번지,031-466-7790,안양사랑상품권,Y,N,,13955,37.397639,126.932331,2018-12-21
안양시,그식당,,,★음식점,경기도 안양시 동안구 귀인로190번길 39,경기도 안양시 동안구 평촌동 916번지,031-388-7766,안양사랑상품권,Y,N,,14103,37.3838575,126.961341,2018-12-21
안양시,율목바다매운탕,,,★음식점,경기도 안양시 만안구 박달우회로 182,경기도 안양시 만안구 안양동 857-20번지,031-444-0701,안양사랑상품권,Y,N,,13989,37.4087681,126.9147496,2018-12-21
안양시,듬박이김치찌개의집,,,★음식점,경기도 안양시 만안구 장내로139번길 58,경기도 안양시 만안구 안양동 674-39번지,031-465-0683,안양사랑상품권,Y,N,,13992,37.4001135,126.9214038,2018-12-21
안양시,참맛남원추어탕,,,★음식점,경기도 안양시 만안구 문예로36번길 11,경기도 안양시 만안구 안양동 548-3번지,031-468-1613,안양사랑상품권,Y,N,,14093,37.385047,126.9321767,2018-12-21
안양시,주막보리밥 안양점,,,★음식점,경기도 안양시 동안구 관악대로 103,경기도 안양시 동안구 비산동 550-1번지,031-469-9982,안양사랑상품권,Y,N,,13923,37.3990677,126.9351504,2018-12-21
안양시,안양한우서서갈비,,,★음식점,경기도 안양시 만안구 수리산로 57-1,경기도 안양시 만안구 안양동 509-16번지,070-4146-1882,안양사랑상품권,Y,N,,14033,37.3896356,126.9321238,2018-12-21
안양시,나주곰탕,,,★음식점,경기도 안양시 만안구 안양로263번길 11,경기도 안양시 만안구 안양동 627-61번지,031-447-3399,안양사랑상품권,Y,N,,13997,37.3957171,126.9229925,2018-12-21
안양시,봄뜰,,,★음식점,경기도 안양시 만안구 와룡로 59,경기도 안양시 만안구 석수동 607-4번지,031-472-0075,안양사랑상품권,Y,N,,13972,37.4095084,126.8972216,2018-12-21
안양시,봉가진면옥,,,★음식점,경기도 안양시 동안구 평촌대로427번길 27,경기도 안양시 동안구 비산동 1015-3번지,031-383-5191,안양사랑상품권,Y,N,,13918,37.4084773,126.9489599,2018-12-21
안양시,부산복칼국수,,,★음식점,경기도 안양시 동안구 귀인로190번길 61-21,경기도 안양시 동안구 평촌동 918-7번지,031-387-6024,안양사랑상품권,Y,N,,14103,37.3830895,126.9619156,2018-12-21
안양시,인덕소바,,,★음식점,경기도 안양시 동안구 인덕원로 23,경기도 안양시 동안구 관양동 1485-4번지,031-445-4053,안양사랑상품권,Y,N,,13950,37.4018836,126.9740565,2018-12-21
안양시,수스시,,,★음식점,경기도 안양시 동안구 인덕원로30번길 44,경기도 안양시 동안구 관양동 1501-8번지,031-423-8871,안양사랑상품권,Y,N,,13951,37.4008896,126.975715,2018-12-21
안양시,가도산낙지전문점,,,★음식점,경기도 안양시 동안구 인덕원로24번길 44,경기도 안양시 동안구 관양동 1491-8번지,031-422-7442,안양사랑상품권,Y,N,,13951,37.4004468,126.9750706,2018-12-21
안양시,치악산참숯직화구이,,,★음식점,경기도 안양시 동안구 인덕원로24번길 73,경기도 안양시 동안구 관양동 1499-6번지,031-422-4882,안양사랑상품권,Y,N,,13951,37.3989213,126.9755903,2018-12-21
안양시,대물,,,★음식점,경기도 안양시 동안구 흥안대로507번길 32,경기도 안양시 동안구 관양동 1496-7번지,031-424-2661,안양사랑상품권,Y,N,,13951,37.3992072,126.9750058,2018-12-21
안양시,고기구워주는집,,,★음식점,경기도 안양시 동안구 인덕원로24번길 41-11,경기도 안양시 동안구 관양동 1501-5번지,031-421-0551,안양사랑상품권,Y,N,,13951,37.4009247,126.9754959,2018-12-21
안양시,대훈양꼬치,,,★음식점,경기도 안양시 만안구 만안로 208-1,경기도 안양시 만안구 안양동 633-1번지,031-466-8828,안양사랑상품권,Y,N,,13992,37.3995124,126.9242062,2018-12-21
안양시,한우 서서갈비,,,★음식점,경기도 안양시 만안구 안양로314번길 20,경기도 안양시 만안구 안양동 674-228번지,031-448-4739,안양사랑상품권,Y,N,,13992,37.4004955,126.9215605,2018-12-21
안양시,옛고을,,,★음식점,경기도 안양시 동안구 갈산로2번길 43,경기도 안양시 동안구 호계동 1107-5번지,031-456-1143,안양사랑상품권,Y,N,,14110,37.3738755,126.9636812,2018-12-21
안양시,골목식당,,,★음식점,경기도 안양시 동안구 귀인로79번길 33,경기도 안양시 동안구 호계동 921-5번지,031-459-2991,안양사랑상품권,Y,N,,14079,37.3835472,126.9478024,2018-12-21
안양시,기찬매운닭발,,,★음식점,경기도 안양시 동안구 관악대로454번길 8,경기도 안양시 동안구 관양동 1474-22번지,031-426-0801,안양사랑상품권,Y,N,,13949,37.4038446,126.9727504,2018-12-21
안양시,봉평메밀막국수,,,★음식점,경기도 안양시 만안구 예술공원로 187,경기도 안양시 만안구 안양동 1355-2번지,031-471-8885,안양사랑상품권,Y,N,,13911,37.4199508,126.9266723,2018-12-21
안양시,시골순대국,,,★음식점,경기도 안양시 동안구 관악대로 391,경기도 안양시 동안구 관양동 1433-7번지,031-422-0058,안양사랑상품권,Y,N,,13939,37.404957,126.9662351,2018-12-21
안양시,새마을식당(평촌역점),,,★음식점,경기도 안양시 동안구 관평로170번길 43,경기도 안양시 동안구 관양동 1607번지,031-384-8592,안양사랑상품권,Y,N,,14066,37.3933187,126.963172,2018-12-21
안양시,장수마을해물찜,,,★음식점,경기도 안양시 만안구 예술공원로 142,경기도 안양시 만안구 안양동 1327-1번지,031-473-3638,안양사랑상품권,Y,N,,13911,37.4183782,126.921649,2018-12-21
안양시,닭요리맛기가막혀,,,★음식점,경기도 안양시 만안구 장내로140번길 37,경기도 안양시 만안구 안양동 622-119번지,031-441-6864,안양사랑상품권,Y,N,,13996,37.3964063,126.9244255,2018-12-21
안양시,신토불이생고기,,,★음식점,경기도 안양시 만안구 양화로135번길 21,경기도 안양시 만안구 박달동 45-18번지,031-444-8295,안양사랑상품권,Y,N,,13984,37.4042258,126.908031,2018-12-21
안양시,이모네포차,,,★음식점,경기도 안양시 만안구 장내로139번길 14,경기도 안양시 만안구 안양동 674-257번지,031-466-8180,안양사랑상품권,Y,N,,13992,37.398459,126.922785,2018-12-21
안양시,더몸짱쭈꾸미,,,★음식점,경기도 안양시 동안구 동편로 6,경기도 안양시 동안구 관양동 1725-1번지,031-423-7071,안양사랑상품권,Y,N,,13929,37.4055697,126.9714721,2018-12-21
안양시,청정칼국수,,,★음식점,경기도 안양시 만안구 문예로 35,경기도 안양시 만안구 안양동 505-11번지,031-446-7878,안양사랑상품권,Y,N,,14092,37.3857833,126.9315838,2018-12-21
안양시,바우네나주곰탕,,,★음식점,경기도 안양시 만안구 안양로 153,경기도 안양시 만안구 안양동 491-5번지,031-465-8886,안양사랑상품권,Y,N,,14092,37.3878653,126.9301503,2018-12-21
안양시,천지보쌈,,,★음식점,경기도 안양시 만안구 안양로148번길 19,경기도 안양시 만안구 안양동 510-44번지,031-466-2506,안양사랑상품권,Y,N,,14034,37.388245,126.9317855,2018-12-21
안양시,단골생선구이밥상,,,★음식점,경기도 안양시 만안구 문예로18번길 25,경기도 안양시 만안구 안양동 570-2번지,031-441-7271,안양사랑상품권,Y,N,,14093,37.3837141,126.9310092,2018-12-21
안양시,고궁 샤브샤브,,,★음식점,경기도 안양시 만안구 삼덕로6번길 25,경기도 안양시 만안구 안양동 627-29번지,031-443-4999,안양사랑상품권,Y,N,,13999,37.3947557,126.9236049,2018-12-21
안양시,담소사골순대(만안구청점),,,★음식점,경기도 안양시 만안구 안양로 155,경기도 안양시 만안구 안양동 491-4번지,031-441-1821,안양사랑상품권,Y,N,,14092,37.3879638,126.9301051,2018-12-21
안양시,황기순의 칼국수&왕돈까스(관양점),,,★음식점,경기도 안양시 동안구 인덕원로 13,경기도 안양시 동안구 관양동 1484-21번지,031-424-9995,안양사랑상품권,Y,N,,13950,37.4011389,126.9736061,2018-12-21
안양시,위풍당당)전주콩나물국밥,,,★음식점,경기도 안양시 동안구 동편로20번길 16,경기도 안양시 동안구 관양동 1725-3번지,031-426-5577,안양사랑상품권,Y,N,,13929,37.4054023,126.9718186,2018-12-21
안양시,얼큰이찌개마을,,,★음식점,경기도 안양시 동안구 동편로39번길 17-18,경기도 안양시 동안구 관양동 1714-6번지,031-425-3382,안양사랑상품권,Y,N,,13929,37.4073318,126.9719456,2018-12-21
안양시,삼막골샤브샤브,,,★음식점,경기도 안양시 만안구 삼막로 34-7,경기도 안양시 만안구 석수동 95-4번지,031-473-6688,안양사랑상품권,Y,N,,13910,37.4222044,126.9117977,2018-12-21
안양시,갑오징어랑낙지랑,,,★음식점,경기도 안양시 만안구 삼막로 65,경기도 안양시 만안구 석수동 54-6번지,031-473-7487,안양사랑상품권,Y,N,,13910,37.4252087,126.9132548,2018-12-21
안양시,매운통돼지볶음,,,★음식점,경기도 안양시 만안구 냉천로 155-1,경기도 안양시 만안구 안양동 707-134번지,031-465-0976,안양사랑상품권,Y,N,,14000,37.3943135,126.9217972,2018-12-21
안양시,통큰할매순대국,,,★음식점,경기도 안양시 동안구 흥안대로492번길 56,경기도 안양시 동안구 관양동 1511-8번지,031-422-1192,안양사랑상품권,Y,N,,13943,37.3995304,126.9780251,2018-12-21
안양시,또봐요,,,★음식점,경기도 안양시 동안구 귀인로190번길 61-29,경기도 안양시 동안구 평촌동 918-3번지,031-381-9782,안양사랑상품권,Y,N,,14103,37.383308,126.9619719,2018-12-21
안양시,정성식당,,,★음식점,경기도 안양시 만안구 덕천로128번길 20,경기도 안양시 만안구 안양동 193-10번지,031-442-4040,안양사랑상품권,Y,N,,14085,37.391103,126.934963,2018-12-21
안양시,석수숯불갈비,,,★음식점,경기도 안양시 만안구 석천로 183,경기도 안양시 만안구 석수동 280-6번지,031-473-3143,안양사랑상품권,Y,N,,13968,37.412835,126.909118,2018-12-21
안양시,성경만두요리전문점(범계점),,,★음식점,경기도 안양시 동안구 시민대로159번길 25,경기도 안양시 동안구 비산동 1104-1번지,031-387-8566,안양사랑상품권,Y,N,,14048,37.3905777,126.9475622,2018-12-21
안양시,정일품,,,★음식점,경기도 안양시 동안구 경수대로 565,경기도 안양시 동안구 호계동 949-1번지,031-455-3400,안양사랑상품권,Y,N,,14115,37.3731712,126.9570911,2018-12-21
안양시,동해복집,,,★음식점,경기도 안양시 만안구 안양로112번길 13,경기도 안양시 만안구 안양동 532-12번지,031-441-6266,안양사랑상품권,Y,N,,14035,37.3852903,126.9338114,2018-12-21
안양시,천수한방삼계탕 평촌점,,,★음식점,경기도 안양시 동안구 관평로 176,경기도 안양시 동안구 관양동 1605번지,031-388-0688,안양사랑상품권,Y,N,,14066,37.3925249,126.9609027,2018-12-21
안양시,비산골,,,★음식점,경기도 안양시 동안구 평촌대로 406,경기도 안양시 동안구 비산동 1029-12번지,031-387-0224,안양사랑상품권,Y,N,,13934,37.4068266,126.950431,2018-12-21
안양시,장터순대국,,,★음식점,경기도 안양시 동안구 귀인로190번길 83,경기도 안양시 동안구 평촌동 921-5번지,031-384-9500,안양사랑상품권,Y,N,,14103,37.3827127,126.9623037,2018-12-21
안양시,안동한우,,,★음식점,경기도 안양시 동안구 귀인로190번길 152,경기도 안양시 동안구 평촌동 904-2번지,031-384-9700,안양사랑상품권,Y,N,,14103,37.3841246,126.9611937,2018-12-21
안양시,부산기장꼼장어,,,★음식점,경기도 안양시 동안구 귀인로190번길 86,경기도 안양시 동안구 평촌동 924-7번지,031-382-3689,안양사랑상품권,Y,N,,14103,37.3825236,126.9625437,2018-12-21
안양시,초록봉평메밀,,,★음식점,경기도 안양시 동안구 귀인로190번길 39-17,경기도 안양시 동안구 평촌동 915-11번지,031-345-9857,안양사랑상품권,Y,N,,14103,37.3839337,126.962043,2018-12-21
안양시,전주정육식당,,,★음식점,경기도 안양시 만안구 안양로329번길 15,경기도 안양시 만안구 안양동 695-168번지,031-444-5558,안양사랑상품권,Y,N,,14006,37.400787,126.9184992,2018-12-21
안양시,나주홍어,,,★음식점,경기도 안양시 만안구 양화로 137-1,경기도 안양시 만안구 박달동 15-4번지,031-444-0589,안양사랑상품권,Y,N,,13980,37.4048389,126.9089231,2018-12-21
안양시,삼해아구복탕,,,★음식점,경기도 안양시 만안구 장내로125번길 56,경기도 안양시 만안구 안양동 676-149번지,031-466-6644,안양사랑상품권,Y,N,,14001,37.3993058,126.9201065,2018-12-21
안양시,갯마을칼국수보쌈,,,★음식점,경기도 안양시 만안구 양화로 25,경기도 안양시 만안구 안양동 966-22번지,031-469-5597,안양사랑상품권,Y,N,,14011,37.3960912,126.9143687,2018-12-21
안양시,서민구이,,,★음식점,경기도 안양시 동안구 평촌대로223번길 27,경기도 안양시 동안구 호계동 1047-2번지,031-387-7201,안양사랑상품권,Y,N,,14072,37.3907293,126.9541939,2018-12-21
안양시,원조멸치국수,,,★음식점,경기도 안양시 동안구 귀인로79번길 38,경기도 안양시 동안구 호계동 920-6번지,031-429-2224,안양사랑상품권,Y,N,,14077,37.3840399,126.9481143,2018-12-21
안양시,저잣거리,,,★음식점,경기도 안양시 만안구 삼덕로 73,경기도 안양시 만안구 안양동 710-49번지,031-449-1088,안양사랑상품권,Y,N,,14027,37.3948633,126.9181142,2018-12-21
안양시,육미육가,,,★음식점,경기도 안양시 만안구 양화로 16,경기도 안양시 만안구 안양동 714-35번지,031-441-0974,안양사랑상품권,Y,N,,14003,37.3952502,126.9154584,2018-12-21
안양시,채선당안양점,,,★음식점,경기도 안양시 만안구 병목안로 2,경기도 안양시 만안구 안양동 782-68번지,031-463-5007,안양사랑상품권,Y,N,,14001,37.399949,126.9198897,2018-12-21
안양시,옹기종기,,,★음식점,경기도 안양시 만안구 냉천로193번길 42,경기도 안양시 만안구 안양동 711-120번지,031-441-9185,안양사랑상품권,Y,N,,14002,37.3963025,126.9175071,2018-12-21
안양시,이어도참치,,,★음식점,경기도 안양시 동안구 관악대로 486,경기도 안양시 동안구 관양동 1488-11번지,031-426-4237,안양사랑상품권,Y,N,,13951,37.4022923,126.97579,2018-12-21
안양시,다사랑식당,,,★음식점,경기도 안양시 만안구 성결대학로41번길 7,경기도 안양시 만안구 안양동 601-6번지,031-444-7459,안양사랑상품권,Y,N,,14094,37.3817586,126.9301775,2018-12-21
안양시,와!우리순대,,,★음식점,경기도 안양시 만안구 성결대학로 30-1,경기도 안양시 만안구 안양동 563-14번지,031-448-8292,안양사랑상품권,Y,N,,14093,37.3826065,126.9307549,2018-12-21
안양시,종가막국수닭갈비,,,★음식점,경기도 안양시 만안구 예술공원로 148-1,경기도 안양시 만안구 안양동 1327-8번지,031-472-7878,안양사랑상품권,Y,N,,13911,37.4186007,126.9224454,2018-12-21
안양시,청진동해장국,,,★음식점,경기도 안양시 만안구 안양로 408,경기도 안양시 만안구 안양동 856-4번지,031-466-3332,안양사랑상품권,Y,N,,13989,37.4071452,126.9148343,2018-12-21
안양시,40년전통할머니추어탕,,,★음식점,경기도 안양시 만안구 안양로 462,경기도 안양시 만안구 석수동 325-6번지,031-472-1003,안양사랑상품권,Y,N,,13967,37.4112755,126.9116205,2018-12-21
안양시,고기창고,,,★음식점,경기도 안양시 만안구 전파로 24,경기도 안양시 만안구 안양동 194-5번지,031-388-6977,안양사랑상품권,Y,N,,14086,37.3906306,126.9346877,2018-12-21
안양시,춘천닭갈비,,,★음식점,경기도 안양시 만안구 박달우회로138번길 45,경기도 안양시 만안구 박달동 55-27번지,031-441-9159,안양사랑상품권,Y,N,,13986,37.405733,126.9111087,2018-12-21
안양시,모모네국수집,,,★음식점,경기도 안양시 동안구 평촌대로223번길 52,경기도 안양시 동안구 호계동 1045-6번지,031-382-0505,안양사랑상품권,Y,N,,14072,37.3907078,126.9527586,2018-12-21
안양시,월수금비산점,,,★음식점,경기도 안양시 동안구 평촌대로 369,경기도 안양시 동안구 비산동 1026-13번지,031-469-7070,안양사랑상품권,Y,N,,13919,37.4036152,126.9490894,2018-12-21
안양시,삼동식당,,,★음식점,경기도 안양시 만안구 양화로 5-1,경기도 안양시 만안구 안양동 710-40번지,031-465-1542,안양사랑상품권,Y,N,,14021,37.3944153,126.9156845,2018-12-21
안양시,육동갈비,,,★음식점,경기도 안양시 만안구 수리산로 42,경기도 안양시 만안구 안양동 510-14번지,031-469-8575,안양사랑상품권,Y,N,,14034,37.3885691,126.9307656,2018-12-21
안양시,옛날보리밥,,,★음식점,경기도 안양시 만안구 수리산로 28,경기도 안양시 만안구 안양동 492-1번지,031-447-2323,안양사랑상품권,Y,N,,14092,37.3877889,126.9292656,2018-12-21
안양시,종가닭갈비막국수,,,★음식점,경기도 안양시 만안구 예술공원로 148-1,경기도 안양시 만안구 안양동 1327-8번지,031-472-7878,안양사랑상품권,Y,N,,13911,37.4186007,126.9224454,2018-12-21
안양시,배이모포차,,,★음식점,경기도 안양시 만안구 수리산로 51,경기도 안양시 만안구 안양동 508-24번지,031-464-4779,안양사랑상품권,Y,N,,14033,37.3893199,126.93155,2018-12-21
안양시,어머니와고등어,,,★음식점,경기도 안양시 동안구 부림로 171,경기도 안양시 동안구 관양동 1588-6번지,031-478-6200,안양사랑상품권,Y,N,,14051,37.398276,126.9613692,2018-12-21
안양시,가빈,,,★음식점,경기도 안양시 만안구 성결대학로 39,경기도 안양시 만안구 안양동 601-18번지,031-466-0883,안양사랑상품권,Y,N,,14094,37.3819508,126.9300871,2018-12-21
